fecha,inflacion,comercial_desembolso_total,consumo_desembolso_total,hipotecaria_desembolso_total,credito_productivo_desembolso_total,total_desembolso_total,comercial_tasa_ponderada,consumo_tasa_ponderada,hipotecaria_tasa_ponderada,credito_productivo_tasa_ponderada,total_tasa_ponderada,comercial_n_creditos,consumo_n_creditos,hipotecaria_n_creditos,credito_productivo_n_creditos,total_n_creditos,gr_comercial_desembolso_total,gr_consumo_desembolso_total,gr_hipotecaria_desembolso_total,gr_credito_productivo_desembolso_total,gr_total_desembolso_total,gr_comercial_tasa_ponderada,gr_consumo_tasa_ponderada,gr_hipotecaria_tasa_ponderada,gr_credito_productivo_tasa_ponderada,gr_total_tasa_ponderada,gr_comercial_n_creditos,gr_consumo_n_creditos,gr_hipotecaria_n_creditos,gr_credito_productivo_n_creditos,gr_total_n_creditos,rgr_comercial_desembolso_total,rgr_consumo_desembolso_total,rgr_hipotecaria_desembolso_total,rgr_credito_productivo_desembolso_total,rgr_total_desembolso_total,r_comercial_tasa_ponderada,r_consumo_tasa_ponderada,r_credito_productivo_tasa_ponderada,r_hipotecaria_tasa_ponderada,r_total_tasa_ponderada,sh_comercial_desembolso_total,sh_consumo_desembolso_total,sh_hipotecaria_desembolso_total,sh_credito_productivo_desembolso_total
2007-10-01, 5.1633,10569.3693, 9116.9923, 259.4616,  51.9088,19997.7320,14.3122,28.6259,14.7748,31.0349,20.8872,,,,,, 10.2084, 13.7891, -2.4800,   5.1047, 11.6071, 4.1038, 7.8320, 1.9969, 9.5034, 5.8761,,,,,,  4.7974,  8.2023, -7.2680,  -0.0557,  6.1274, 8.6997,22.3106,24.6014, 9.1396,14.9519,52.8528,45.5901,1.2975,0.2596
2007-11-01, 5.4121,15844.2827,12094.1213, 406.9906,  89.3694,28434.7641,14.2243,28.8264,14.9105,30.9928,20.4975,,,,,, 57.6576, 50.8847, 43.1502,  63.0392, 54.4998, 3.5819, 7.9444, 2.0500, 9.6029, 5.3293,,,,,, 49.5631, 43.1379, 35.8006,  54.6684, 46.5674, 8.3597,22.2122,24.2673, 9.0108,14.3109,55.7215,42.5329,1.4313,0.3143
2007-12-01, 5.6941,14414.8860,10481.2563, 303.4570,  65.3766,25264.9759,14.3701,28.6663,15.0334,31.1520,20.3523,,,,,,  1.8682, -4.7599,-29.4644,  -8.2409, -1.5283, 3.3956, 7.9917, 2.1830, 9.4849, 5.1560,,,,,, -3.6198, -9.8908,-33.2644, -13.1843, -6.8333, 8.2086,21.7346,24.0864, 8.8362,13.8685,57.0548,41.4853,1.2011,0.2588
2008-01-01, 5.9970,10280.8338, 8030.4243, 195.3711,  28.0547,18534.6838,14.2942,29.0218,15.0601,30.6035,20.7079,,,,,, 23.0026, 10.5479,-27.0673, -20.8543, 16.3818, 3.4942, 9.7419, 2.4124, 7.8092, 5.9822,,,,,, 16.0435,  4.2934,-31.1936, -25.3322,  9.7973, 7.8277,21.7221,23.2144, 8.5503,13.8786,55.4681,43.3265,1.0541,0.1514
2008-02-01, 6.3520,18650.7586,12436.0953, 400.5940,  87.9830,31575.4308,14.3900,29.2524,15.2833,31.7564,20.3033,,,,,, 85.3865, 43.2282, 35.4226,  63.2748, 65.3780, 3.1367,10.1989, 2.4434, 6.1656, 5.4377,,,,,, 74.3141, 34.6738, 27.3343,  53.5230, 55.5006, 7.5579,21.5327,23.8871, 8.3978,13.1181,59.0673,39.3854,1.2687,0.2786
2008-03-01, 5.9260,13704.8615, 8226.2276, 229.4248,  52.3182,22212.8320,14.8043,29.5288,15.4295,31.4202,20.3029,,,,,,  6.4350,-29.9040,-43.3583, -34.2450,-11.4905, 2.9509,10.5759, 2.1877, 4.6206, 5.0598,,,,,,  0.4805,-33.8255,-46.5271, -37.9236,-16.4421, 8.3816,22.2823,24.0679, 8.9719,13.5726,61.6979,37.0337,1.0328,0.2355
2008-04-01, 5.7280,12898.4972, 9093.8516, 301.4033,  83.5262,22377.2784,15.3087,28.4041,15.4991,31.7919,20.6946,,,,,, 46.6180,  4.2249, 20.5671,  48.9414, 25.5131, 3.2521, 6.3315, 2.2726, 3.2785, 3.6681,,,,,, 38.6747, -1.4217, 14.0352,  40.8723, 18.7132, 9.0616,21.4476,24.6519, 9.2417,14.1557,57.6410,40.6388,1.3469,0.3733
2008-05-01, 6.3943,15996.1762,11225.4175, 426.1565, 128.6720,27776.4222,15.3452,28.8619,15.6967,31.1657,20.8864,,,,,, 61.2250, 23.4783, 49.0436, 149.5376, 43.5464, 2.8469, 6.2854, 1.9669, 1.6179, 3.5897,,,,,, 51.5354, 16.0573, 40.0861, 134.5403, 34.9192, 8.4129,21.1173,23.2827, 8.7433,13.6212,57.5890,40.4135,1.5342,0.4632
2008-06-01, 7.1804,15028.9485, 9068.8748, 337.8078, 107.7666,24543.3977,15.2247,29.0342,15.6167,31.0635,20.4023,,,,,, 16.1652,-23.8171,-22.0994,  43.8634, -3.1827, 2.0978, 6.1800, 1.2324, 1.4380, 2.6374,,,,,,  8.3828,-28.9209,-27.3183,  34.2255, -9.6688, 7.5054,20.3897,22.2831, 7.8711,12.3361,61.2342,36.9504,1.3764,0.4391
2008-07-01, 7.5196,12548.2349, 8630.6485, 255.6355,  96.5607,21531.0796,15.1641,28.9678,15.6061,31.3816,20.7753,,,,,, 36.2298, -6.2401, -2.9171, 106.4943, 14.9783, 1.4891, 3.3849, 1.2306, 0.9240, 1.1950,,,,,, 26.7023,-12.7974, -9.7068,  92.0527,  6.9371, 7.1099,19.9482,22.1932, 7.5210,12.3286,58.2796,40.0846,1.1873,0.4485
2008-08-01, 7.8693,17331.7166,11123.6414, 452.9502, 137.0531,29045.3613,15.4273,28.6589,15.9973,31.5515,20.5796,,,,,, 41.1567, -3.7603, 11.5648,  80.6704, 19.4374, 1.3774, 2.8653, 1.2158, 0.5288, 0.8830,,,,,, 30.8591,-10.7812,  3.4259,  67.4901, 10.7242, 7.0067,19.2729,21.9545, 7.5350,11.7831,59.6712,38.2975,1.5595,0.4719
2008-09-01, 7.5737,14152.3560, 9000.2097, 286.4055, 108.9216,23547.8928,15.4613,28.7234,16.1455,31.6281,20.6133,,,,,, 29.1793, -9.4627, -7.1356,  85.3955, 10.7425, 1.0085, 2.5345, 1.4047, 0.5698, 0.6237,,,,,, 20.0845,-15.8370,-13.6737,  72.3428,  2.9457, 7.3323,19.6607,22.3608, 7.9683,12.1216,60.1003,38.2209,1.2163,0.4626
2008-10-01, 7.9397,20479.4727,11615.9644, 440.9160, 152.0214,32688.3745,15.3843,28.2376,16.1739,31.5332,20.0376,,,,,, 93.7625, 27.4100, 69.9350, 192.8622, 63.4604, 1.0721,-0.3883, 1.3991, 0.4983,-0.8497,,,,,, 79.5099, 18.0382, 57.4351, 171.3202, 51.4368, 6.8970,18.8049,21.8580, 7.6285,11.2080,62.6506,35.5355,1.3488,0.4651
2008-11-01, 7.7301,14024.0907, 9022.5690, 298.4877, 139.1927,23484.3401,16.1778,28.1103,16.2202,32.1852,20.8576,,,,,,-11.4880,-25.3971,-26.6598,  55.7498,-17.4098, 1.9535,-0.7161, 1.3096, 1.1925, 0.3601,,,,,,-17.8391,-30.7502,-31.9223,  44.5741,-23.3360, 7.8415,18.9179,22.7004, 7.8809,12.1856,59.7168,38.4195,1.2710,0.5927
2008-12-01, 7.6748,16490.0048, 9347.8571, 213.2527, 175.4385,26226.5531,16.5113,27.5934,16.3503,26.3363,20.5257,,,,,, 14.3957,-10.8136,-29.7256, 168.3505,  3.8060, 2.1413,-1.0729, 1.3169,-4.8158, 0.1734,,,,,,  6.2418,-17.1706,-34.7345, 149.2231, -3.5931, 8.2067,18.4989,17.3313, 8.0571,11.9349,62.8752,35.6427,0.8131,0.6689
2009-01-01, 7.1782,14996.0906, 9854.3745, 343.6455, 146.9237,25341.0344,16.0158,26.7781,16.2110,30.3027,20.2864,,,,,, 45.8645, 22.7130, 75.8937, 423.7051, 36.7222, 1.7216,-2.2437, 1.1509,-0.3009,-0.4215,,,,,, 36.0954, 14.4944, 64.1134, 388.6304, 27.5654, 8.2457,18.2872,21.5758, 8.4279,12.2303,59.1771,38.8870,1.3561,0.5798
2009-02-01, 6.4667,14993.3340, 8798.1234, 296.2824, 136.0882,24223.8281,15.4598,26.9803,15.8859,31.4359,19.7390,,,,,,-19.6101,-29.2533,-26.0392,  54.6756,-23.2827, 1.0698,-2.2721, 0.6026,-0.3205,-0.5643,,,,,,-24.4929,-33.5505,-30.5316,  45.2806,-27.9424, 8.4468,19.2676,23.4526, 8.8470,12.4661,61.8950,36.3201,1.2231,0.5618
2009-03-01, 6.1408,14576.9561, 8528.3977, 242.4620, 164.1875,23512.0033,14.5965,27.0597,15.5768,30.8190,19.2406,,,,,,  6.3634,  3.6733,  5.6826, 213.8249,  5.8487,-0.2078,-2.4690, 0.1473,-0.6012,-1.0623,,,,,,  0.2097, -2.3248, -0.4317, 195.6685, -0.2752, 7.9665,19.7087,23.2504, 8.8901,12.3419,61.9979,36.2725,1.0312,0.6983
2009-04-01, 5.7299,15778.5322, 8380.5633, 264.9440, 131.3961,24555.4355,13.4251,26.6767,15.5691,30.8697,18.0642,,,,,, 22.3285, -7.8436,-12.0965,  57.3111,  9.7338,-1.8835,-1.7274, 0.0700,-0.9223,-2.6303,,,,,, 15.6991,-12.8379,-16.8603,  48.7859,  3.7869, 7.2782,19.8116,23.7774, 9.3060,11.6659,64.2568,34.1292,1.0790,0.5351
2009-05-01, 4.7686,23014.9436,10915.0875, 418.7332, 182.0170,34530.7813,12.2201,26.5747,15.1747,30.5826,16.8902,,,,,, 43.8778, -2.7645, -1.7419,  41.4581, 24.3169,-3.1251,-2.2872,-0.5220,-0.5831,-3.9963,,,,,, 37.3291, -7.1903, -6.2142,  35.0195, 18.6585, 7.1123,20.8135,24.6391, 9.9324,11.5698,66.6505,31.6097,1.2126,0.5271
2009-06-01, 3.8149,17297.2850, 8630.7238, 258.7480, 127.0738,26313.8307,11.1291,26.1382,14.4622,30.3608,16.1776,,,,,, 15.0931, -4.8314,-23.4038,  17.9157,  7.2135,-4.0956,-2.8959,-1.1544,-0.7028,-4.2247,,,,,, 10.8638, -8.3285,-26.2184,  13.5827,  3.2737, 7.0455,21.5031,25.5704,10.2561,11.9085,65.7346,32.7992,0.9833,0.4829
2009-07-01, 3.2768,21255.2714,10920.3897, 449.3903, 176.8736,32801.9251,10.6026,24.6436,14.2576,30.8287,15.4363,,,,,, 69.3885, 26.5303, 75.7934,  83.1736, 52.3469,-4.5615,-4.3243,-1.3486,-0.5529,-5.3390,,,,,, 64.0142, 22.5158, 70.2159,  77.3619, 47.5132, 7.0934,20.6889,26.6778,10.6324,11.7737,64.7989,33.2919,1.3700,0.5392
2009-08-01, 3.1250,16578.6156, 8359.2033, 305.4189, 126.2913,25369.5291,10.1972,24.5259,14.1123,30.7028,15.0677,,,,,, -4.3452,-24.8519,-32.5712,  -7.8523,-12.6555,-5.2301,-4.1329,-1.8850,-0.8486,-5.5119,,,,,, -7.2439,-27.1291,-34.6145, -10.6447,-15.3023, 6.8579,20.7524,26.7421,10.6543,11.5808,65.3485,32.9498,1.2039,0.4978
2009-09-01, 3.2090,16390.8418, 8948.4485, 400.2407, 138.3281,25877.8591,10.2870,24.4181,14.1184,31.0136,15.3436,,,,,, 15.8171, -0.5751, 39.7462,  26.9978,  9.8946,-5.1743,-4.3053,-2.0271,-0.6145,-5.2698,,,,,, 12.2161, -3.6664, 35.4012,  23.0492,  6.4778, 6.8580,20.5497,26.9401,10.5703,11.7573,63.3392,34.5796,1.5467,0.5345
2009-10-01, 2.7216,22015.7479,11405.8024, 576.9699, 193.2384,34191.7587, 9.9103,23.1502,13.9852,30.8909,14.5142,,,,,,  7.5015, -1.8093, 30.8571,  27.1127,  4.5991,-5.4741,-5.0874,-2.1887,-0.6423,-5.5233,,,,,,  4.6533, -4.4108, 27.3901,  23.7448,  1.8278, 6.9982,19.8874,27.4229,10.9652,11.4802,64.3890,33.3583,1.6875,0.5652
2009-11-01, 2.3685,16721.1706, 8884.3110, 353.2038, 117.9177,26076.6032, 9.4011,23.1533,13.9045,30.5696,14.2432,,,,,, 19.2318, -1.5324, 18.3311, -15.2846, 11.0383,-6.7767,-4.9570,-2.3156,-1.6157,-6.6144,,,,,, 16.4731, -3.8106, 15.5933, -17.2446,  8.4691, 6.8699,20.3039,27.5485,11.2691,11.5999,64.1233,34.0700,1.3545,0.4522
2009-12-01, 2.0018,19637.6334, 9785.8687, 426.8233, 115.7691,29966.0945, 9.1936,22.8562,13.6834,30.6248,13.8020,,,,,, 19.0881,  4.6857,100.1490, -34.0115, 14.2586,-7.3178,-4.7373,-2.6668, 4.2886,-6.7237,,,,,, 16.7510,  2.6312, 96.2211, -35.3066, 12.0163, 7.0506,20.4451,28.0613,11.4524,11.5686,65.5328,32.6565,1.4244,0.3863
2010-01-01, 2.0996,20168.5688, 9922.2178, 507.1922, 112.6193,30710.5979, 8.8721,21.7562,13.3658,30.3236,13.1877,,,,,, 34.4922,  0.6885, 47.5917, -23.3485, 21.1892,-7.1437,-5.0219,-2.8453, 0.0209,-7.0987,,,,,, 31.7264, -1.3821, 44.5565, -24.9248, 18.6970, 6.6332,19.2523,27.6435,11.0345,10.8600,65.6730,32.3088,1.6515,0.3667
2010-02-01, 2.0909,17918.6800, 9669.1327, 430.1988, 119.6680,28137.6796, 8.8289,21.6530,13.3198,30.4259,13.3962,,,,,, 19.5110,  9.8999, 45.1989, -12.0658, 16.1570,-6.6309,-5.3273,-2.5661,-1.0100,-6.3428,,,,,, 17.0633,  7.6491, 42.2251, -13.8668, 13.7780, 6.5999,19.1614,27.7547,10.9988,11.0737,63.6822,34.3636,1.5289,0.4253
2010-03-01, 1.8395,16639.3842, 9066.5393, 377.7841, 110.1397,26193.8474, 8.6455,21.5295,13.3264,29.8895,13.2619,,,,,, 14.1486,  6.3100, 55.8117, -32.9184, 11.4063,-5.9510,-5.5302,-2.2504,-0.9295,-5.9787,,,,,, 12.0867,  4.3897, 52.9973, -34.1301,  9.3940, 6.6831,19.3343,27.5433,11.2794,11.2161,63.5240,34.6132,1.4423,0.4205
2010-04-01, 1.9808,20565.1040,11688.7486, 603.7960, 156.4022,33014.0508, 8.7844,20.4333,13.2611,30.3203,13.0926,,,,,, 30.3360, 39.4745,127.8957,  19.0311, 34.4470,-4.6407,-6.2434,-2.3080,-0.5493,-4.9716,,,,,, 27.8044, 36.7654,123.4692,  16.7190, 31.8356, 6.6714,18.0940,27.7890,11.0611,10.8959,62.2920,35.4054,1.8289,0.4737
2010-05-01, 2.0718,17177.0540, 9673.1466, 413.9959, 112.0762,27376.2726, 8.3869,20.4076,13.0455,30.6685,12.7960,,,,,,-25.3656,-11.3782, -1.1314, -38.4254,-20.7192,-3.8332,-6.1671,-2.1291, 0.0859,-4.0942,,,,,,-26.8805,-13.1770, -3.1381, -39.6752,-22.3284, 6.1869,17.9636,28.0163,10.7510,10.5065,62.7443,35.3341,1.5122,0.4094
2010-06-01, 2.2451,17960.1946, 9583.2876, 435.7243, 119.0550,28098.2615, 8.3887,20.2715,12.8726,30.3844,12.6042,,,,,,  3.8324, 11.0369, 68.3971,  -6.3104,  6.7813,-2.7404,-5.8668,-1.5897, 0.0236,-3.5734,,,,,,  1.5525,  8.5987, 64.6994,  -8.3676,  4.4366, 6.0087,17.6305,27.5214,10.3941,10.1316,63.9192,34.1063,1.5507,0.4237
2010-07-01, 2.2418,22342.7371,12428.9687, 679.7250, 166.9911,35618.4219, 8.1995,19.8428,12.7989,30.5036,12.4548,,,,,,  5.1162, 13.8143, 51.2549,  -5.5873,  8.5864,-2.4031,-4.8008,-1.4586,-0.3251,-2.9815,,,,,,  2.8114, 11.3188, 47.9384,  -7.6575,  6.2055, 5.8271,17.2151,27.6421,10.3256, 9.9890,62.7280,34.8948,1.9084,0.4688
2010-08-01, 2.3114,16265.2875,10018.9269, 419.8162, 132.5900,26836.6207, 8.1695,19.8962,12.7965,30.8227,12.7317,,,,,, -1.8900, 19.8550, 37.4559,   4.9875,  5.7829,-2.0278,-4.6297,-1.3158, 0.1199,-2.3360,,,,,, -4.1065, 17.1473, 34.3505,   2.6156,  3.3930, 5.7257,17.1875,27.8672,10.2482,10.1849,60.6086,37.3330,1.5643,0.4941
2010-09-01, 2.2846,18173.7279,10702.7483, 511.2434, 148.6368,29536.3564, 8.1356,19.8026,12.7500,30.4012,12.5551,,,,,, 10.8773, 19.6045, 27.7340,   7.4524, 14.1376,-2.1514,-4.6155,-1.3684,-0.6124,-2.7884,,,,,,  8.4008, 16.9330, 24.8809,   5.0523, 11.5882, 5.7203,17.1266,27.4885,10.2316,10.0411,61.5300,36.2358,1.7309,0.5032
2010-10-01, 2.3251,24520.3345,14207.8638, 686.1471, 205.8290,39620.1745, 7.9931,19.1223,12.7229,30.9030,12.1850,,,,,, 11.3763, 24.5670, 18.9225,   6.5156, 15.8764,-1.9172,-4.0279,-1.2623, 0.0121,-2.3293,,,,,,  8.8456, 21.7365, 16.2203,   4.0953, 13.2434, 5.5392,16.4156,27.9285,10.1615, 9.6358,61.8885,35.8602,1.7318,0.5195
2010-11-01, 2.5910,18650.5447,11401.9392, 396.1627, 142.8537,30591.5004, 7.9835,19.0199,12.6661,31.4243,12.2670,,,,,, 11.5385, 28.3379, 12.1626,  21.1470, 17.3140,-1.4176,-4.1334,-1.2384, 0.8547,-1.9762,,,,,,  8.7216, 25.0967,  9.3299,  18.0873, 14.3512, 5.2563,16.0140,28.1051, 9.8207, 9.4317,60.9664,37.2716,1.2950,0.4670
2010-12-01, 3.1712,30096.9310,15638.5388, 693.0542, 195.8065,46624.3306, 7.9668,19.1246,12.7928,30.6558,11.8763,,,,,, 53.2615, 59.8074, 62.3750,  69.1353, 55.5903,-1.2268,-3.7316,-0.8907, 0.0310,-1.9257,,,,,, 48.5506, 54.8953, 57.3840,  63.9365, 50.8078, 4.6481,15.4630,26.6398, 9.3258, 8.4375,64.5520,33.5416,1.4865,0.4200
2011-01-01, 3.4000, 8157.6802,10158.6767, 379.8241, 114.1221,18810.3031, 8.1539,20.5337,12.7269,33.5423,15.0861, 669.2030,11915.3900, 6.3170, 34.7210,12625.6310,-59.5525,  2.3831,-25.1124,   1.3345,-38.7498,-0.7182,-1.2224,-0.6389, 3.2187, 1.8985,,,,,,-60.8825, -0.9834,-27.5748,  -1.9976,-40.7638, 4.5976,16.5703,29.1512, 9.0202,11.3019,43.3681,54.0059,2.0192,0.6067
2011-02-01, 3.1677, 9620.1125,12838.7052, 477.6932, 187.2508,23123.7618, 8.0295,20.5321,12.7281,34.2651,15.2806, 708.0080,12415.7260, 7.8380, 58.0580,13189.6300,-46.3124, 32.7803, 11.0401,  56.4752,-17.8192,-0.7994,-1.1210,-0.5916, 3.8391, 1.8844,,,,,,-47.9609, 28.7033,  7.6306,  51.6707,-20.3426, 4.7125,16.8311,30.1425, 9.2668,11.7410,41.6027,55.5217,2.0658,0.8098
2011-03-01, 3.1864, 8882.8483,12942.1770, 455.0958, 186.1775,22466.2985, 8.4038,20.4108,12.7926,33.4824,15.6174, 692.2970,12593.1100, 7.4350, 55.8120,13348.6540,-46.6155, 42.7466, 20.4645,  69.0376,-14.2306,-0.2417,-1.1187,-0.5338, 3.5929, 2.3555,,,,,,-48.2641, 38.3385, 16.7445,  63.8177,-16.8792, 5.0563,16.6924,29.3604, 9.3095,12.0471,39.5385,57.6071,2.0257,0.8287
2011-04-01, 2.8360,12052.9531,16301.8070, 693.1776, 256.8006,29304.7383, 8.3670,21.7418,12.8077,33.7124,16.1343, 819.2110,16193.7110,10.8880, 75.2590,17099.0690,-41.3912, 39.4658, 14.8033,  64.1925,-11.2356,-0.4174, 1.3085,-0.4533, 3.3921, 3.0417,,,,,,-43.0075, 35.6197, 11.6373,  59.6645,-13.6835, 5.3785,18.3844,30.0250, 9.6968,12.9317,41.1297,55.6286,2.3654,0.8763
2011-05-01, 3.0224, 9601.7474,13995.0408, 500.0192, 205.9202,24302.7276, 8.6299,22.4598,12.6354,34.4380,16.8951, 694.2540,13469.7460, 8.0290, 60.8840,14232.9130,-44.1013, 44.6793, 20.7788,  83.7324,-11.2270, 0.2430, 2.0522,-0.4101, 3.7695, 4.0992,,,,,,-45.7413, 40.4347, 17.2354,  78.3421,-13.8314, 5.4430,18.8672,30.4939, 9.3309,13.4657,39.5089,57.5863,2.0575,0.8473
2011-06-01, 3.2326, 9485.1740,13959.7221, 559.7273, 202.7668,24207.3901, 9.0011,22.1396,12.6830,34.2377,16.8743, 698.1840,13467.9390, 8.5080, 56.9550,14231.5860,-47.1878, 45.6674, 28.4591,  70.3136,-13.8474, 0.6124, 1.8682,-0.1896, 3.8533, 4.2700,,,,,,-48.8415, 41.1060, 24.4365,  64.9804,-16.5451, 5.5879,18.3150,30.0342, 9.1545,13.2145,39.1830,57.6672,2.3122,0.8376
